#TEXT,TEXT,TEXT,TEXT
id,chinese,english,traditional
10202_miaoshu,召唤获得5只S级以上宠物,Summon 5 S Class monster,召喚獲得5只S級以上寵物
10203_miaoshu,召唤获得1只SS级以上宠物,Summon 1 SS Class monster,召喚獲得1只SS級以上寵物
10204_miaoshu,召唤获得动物类宠物达到5只,Summon 5 animal monsters,召喚獲得動物類寵物達到5只
10205_miaoshu,召唤获得动物类宠物达到10只,Summon 10 animal monsters,召喚獲得動物類寵物達到10只
10206_miaoshu,召唤获得神类宠物达到5只,Summon 5 deity monsters,召喚獲得神類寵物達到5只
10207_miaoshu,召唤获得神类宠物达到10只,Summon 10 deity monsters,召喚獲得神類寵物達到10只
10208_miaoshu,召唤获得人物类宠物达到5只,Summon 5 human monsters,召喚獲得人物類寵物達到5只
10209_miaoshu,召唤获得人物类宠物达到10只,Summon 10 human monsters,召喚獲得人物類寵物達到10只
10210_miaoshu,召唤获得植物类宠物达到5只,Summon 5 plant monsters,召喚獲得植物類寵物達到5只
10211_miaoshu,召唤获得植物类宠物达到10只,Summon 10 plant monsters,召喚獲得植物類寵物達到10只
10212_miaoshu,召唤获得特异类宠物达到5只,Summon 5 peculiar monsters,召喚獲得特異類寵物達到5只
10213_miaoshu,召唤获得特异类宠物达到10只,Summon 10 peculiar monsters,召喚獲得特異類寵物達到10只
10214_miaoshu,召唤获得5只光属性宠物,Summon 5 light type monsters,召喚獲得5只光屬性寵物
10215_miaoshu,召唤获得10只光属性宠物,Summon 10 light type monsters,召喚獲得10只光屬性寵物
10216_miaoshu,召唤获得5只草属性宠物,Summon 5 grass type monsters,召喚獲得5只草屬性寵物
10217_miaoshu,召唤获得10只草属性宠物,Summon 10 grass type monsters,召喚獲得10只草屬性寵物
10218_miaoshu,召唤获得5只水属性宠物,Summon 5 water type monsters,召喚獲得5只水屬性寵物
10219_miaoshu,召唤获得10只水属性宠物,Summon 10 water type monsters,召喚獲得10只水屬性寵物
10220_miaoshu,召唤获得5只火属性宠物,Summon 5 fire type monsters,召喚獲得5只火屬性寵物
10221_miaoshu,召唤获得10只火属性宠物,Summon 10 fire type monsters,召喚獲得10只火屬性寵物
10222_miaoshu,召唤获得5只暗属性宠物,Summon 5 dark type monsters,召喚獲得5只暗屬性寵物
10223_miaoshu,召唤获得10只暗属性宠物,Summon 10 dark type monsters,召喚獲得10只暗屬性寵物
10224_miaoshu,手动大招点击达到23Hit10次,Reach 23 hits using manual ultimate abilities 10 times,手動大招點擊達到23Hit10次
10225_miaoshu,手动大招点击达到24Hit10次,Reach 24 hits using manual ultimate abilities 10 times,手動大招點擊達到24Hit10次
10226_miaoshu,手动大招点击达到25Hit10次,Reach 25 hits using manual ultimate abilities 10 times,手動大招點擊達到25Hit10次
10227_miaoshu,手动大招累计点击达到500Hit,Accumulate 500 hits using manual ultimate abilities,手動大招累計點擊達到500Hit
10228_miaoshu,手动大招累计点击达到1000Hit,Accumulate 1000 hits using manual ultimate abilities,手動大招累計點擊達到1000Hit
10229_miaoshu,手动大招累计点击达到5000Hit,Accumulate 5000 hits using manual ultimate abilities,手動大招累計點擊達到5000Hit
10230_miaoshu,手动大招累计点击达到10000Hit,Accumulate 10000 hits using manual ultimate abilities,手動大招累計點擊達到10000Hit
10231_miaoshu,手动大招累计点击达到50000Hit,Accumulate 50000 hits using manual ultimate abilities,手動大招累計點擊達到50000Hit
10232_miaoshu,手动大招累计点击达到100000Hit,Accumulate 100000 hits using manual ultimate abilities,手動大招累計點擊達到100000Hit
gohorselight_pvp10,大师段的<color=#ffcc00>{0}</color>称霸竞技场，<color=#ffcc00>连赢5场</color>！所向无敌！,Master <color=#ffcc00>{0}</color> is domintating the Arena with a <color=#ffcc00>5 win streak</color>. Invincible!,大師段的<color=#ffcc00>{0}</color>稱霸競技場，<color=#ffcc00>連贏5場</color>！所向無敵！
gohorselight_pvprank,<color=#ffcc00>{0}</color>荣登竞技场排行榜<color=#ffcc00>前三名</color>！称霸全服指日可待！,<color=#ffcc00>{0}</color> has entered <color=#ffcc00>the top 3</color> of the Arena leaderboards! It won't be long before the whole server knows this name!,<color=#ffcc00>{0}</color>榮登競技場排行榜<color=#ffcc00>前三名</color>！稱霸全服指日可待！
gohorselight_pvprankweek_person,竞技场周结算完毕，恭喜<color=#ffcc00>排名前三</color>的玩家<color=#ffcc00>{0}</color>、<color=#ffcc00>{1}</color>、<color=#ffcc00>{2}</color>！,"The weekly Arena season has ended. Congratulations to <color=#ffcc00>the top 3 ranked keepers</color>! 1st place - <color=#ffcc00>{0}</color>, 2nd place - <color=#ffcc00>{1}</color>, 3rd place - <color=#ffcc00>{2}</color>!",競技場周結算完畢，恭喜<color=#ffcc00>排名前三</color>的玩家<color=#ffcc00>{0}</color>、<color=#ffcc00>{1}</color>、<color=#ffcc00>{2}</color>！
gohorselight_pvprankmonth_person,竞技场月结算完毕，本月<color=#ffcc00>冠军</color><color=#ffcc00>{0}</color>、<color=#ffcc00>亚军</color><color=#ffcc00>{1}</color>、<color=#ffcc00>季军</color><color=#ffcc00>{2}</color>，恭喜三位玩家！,"The monthly Arena season has ended. This month's <color=#ffcc00>champion</color> - <color=#ffcc00>{0}</color>, <color=#ffcc00>2nd place</color> - <color=#ffcc00>{1}</color>, <color=#ffcc00>3rd place</color> - <color=#ffcc00>{2}</color>. Congratulations to these 3 powerful monster keepers!",競技場月結算完畢，本月<color=#ffcc00>冠軍</color><color=#ffcc00>{0}</color>、<color=#ffcc00>亞軍</color><color=#ffcc00>{1}</color>、<color=#ffcc00>季軍</color><color=#ffcc00>{2}</color>，恭喜三位玩家！
gohorselight_tower1,<color=#ffcc00>{0}</color>成功征服<color=#ffcc00>死亡之塔</color>！声名大噪，谁人能挡！,<color=#ffcc00>{0}</color> has successfully conquered the <color=#ffcc00>Tower Of Death</color>! Unstoppable!,<color=#ffcc00>{0}</color>成功征服<color=#ffcc00>死亡之塔</color>！聲名大噪，誰人能擋！
gohorselight_towerbefore,距离<color=#ffcc00>通天塔刷新</color>不足2天，还没通关的代行者要抓紧咯！,The <color=#ffcc00>Tower of Darkness will refresh</color> in less than 2 days. Fight hard to complete it soon!,距離<color=#ffcc00>通天塔刷新</color>不足2天，還沒通關的代行者要抓緊咯！
gohorselight_towerafter,<color=#ffcc00>通天塔已刷新</color>，代行者们重新整装冲塔吧！,The <color=#ffcc00>Tower of Darkness has refreshed</color>! It is time for keepers to storm the tower once again!,<color=#ffcc00>通天塔已刷新</color>，代行者們重新整裝沖塔吧！
gohorselight_guildjoin,<color=#ffcc00>{0}</color>已加入公会任务小队，一起努力完成任务取得丰厚奖励哦！,<color=#ffcc00>{0}</color> has joined the guild team. Battle together to earn the reward!,<color=#ffcc00>{0}</color>已加入公會任務小隊，一起努力完成任務取得豐厚獎勵哦！
gohorselight_guildcomplete,公会任务已全部完成，记得去领取奖励哦！,"All guild quests have been completed, remember to go collect the rewards!",公會任務已全部完成，記得去領取獎勵哦！
gohorselight_summon,恭喜<color=#ffcc00>{0}</color>已成功召唤到<color=#ffcc00>{1}</color>！,<color=#ffcc00>{0}</color> has successfully summoned <color=#ffcc00>{1}</color>!,恭喜<color=#ffcc00>{0}</color>已成功召喚到<color=#ffcc00>{1}</color>！
gohorselight_advance,恭喜<color=#ffcc00>{0}</color>成功将<color=#ffcc00>{1}</color>进阶到顶级！实力大增！,<color=#ffcc00>{0}</color> has successfully advanced <color=#ffcc00>{1}</color> to the max level! That's one powerful monster!,恭喜<color=#ffcc00>{0}</color>成功將<color=#ffcc00>{1}</color>進階到頂級！實力大增！
gohorselight_forge,恭喜<color=#ffcc00>{0}</color>成功将<color=#ffcc00>{1}</color>打造到顶级！,<color=#ffcc00>{0}</color> has successfully forged <color=#ffcc00>{1}</color> to the max level!,恭喜<color=#ffcc00>{0}</color>成功將<color=#ffcc00>{1}</color>打造到頂級！
gohorselight_daoju,恭喜<color=#ffcc00>{0}</color>获得{1}个<color=#ffcc00>{2}</color>，真是让所有代行者羡慕不已！,<color=#ffcc00>{0}</color> has received {1} <color=#ffcc00>{2}</color>! Now that's some shiny loot!,恭喜<color=#ffcc00>{0}</color>獲得{1}個<color=#ffcc00>{2}</color>，真是讓所有代行者羡慕不已！
bosskongdao71Weitianshi1wp02,光环,Aura,光環
bosskongdao71Weitianshi1wp03,左翅膀,Left Wing,左翅膀
bosskongdao71Weitianshi1wp04,右翅膀,Right Wing,右翅膀
bosskongdao72Nvyao1wp02,面罩,Mask,面罩
bosskongdao72Nvyao1wp03,头,Head,頭
bosskongdao72Nvyao1wp04,左魂器,Left Soul,左魂器
bosskongdao72Nvyao1wp05,右魂器,Right Soul,右魂器
bosskongdao73Luoxinfu1wp02,左下蜘蛛爪,Lower-left Claw,左下蜘蛛爪
bosskongdao73Luoxinfu1wp03,右下蜘蛛爪,Lower-right Claw,右下蜘蛛爪
bosskongdao73Luoxinfu1wp04,左蜘蛛爪,Left Claw,左蜘蛛爪
bosskongdao73Luoxinfu1wp05,右蜘蛛爪,Right Claw,右蜘蛛爪
bosskongdao73Luoxinfu1wp06,右上蜘蛛爪,Upper-right Claw,右上蜘蛛爪
bosskongdao73Luoxinfu1wp07,左上蜘蛛爪,Upper-left Claw,左上蜘蛛爪
bosskongdao74Piying1wp02,左半身,Left Shadow,左半身
bosskongdao74Piying1wp03,右半身,Right Shadow,右半身
bosskongdao74Piying1wp04,头,Head,頭
bosskongdao75Sheshou1wp02,弓箭,Bow,弓箭
bosskongdao75Sheshou1wp03,头,Head,頭
bosskongdao76Yifanmumian1wp02,吊坠,Pendant,吊墜
bosskongdao76Yifanmumian1wp03,左大手,Left Hand,左大手
bosskongdao76Yifanmumian1wp04,右大手,Right Hand,右大手
bosskongdao77Longnv1wp02,头,Head,頭
bosskongdao77Longnv1wp03,左灵印,Left Sigil,左靈印
bosskongdao77Longnv1wp04,右灵印,Right Sigil,右靈印
bosskongdao78Jinglingwang1wp02,皇冠,Crown,皇冠
bosskongdao78Jinglingwang1wp03,左上翅膀,Upper-left Wing,左上翅膀
bosskongdao78Jinglingwang1wp04,左下翅膀,Lower-left Wing,左下翅膀
bosskongdao78Jinglingwang1wp05,右上翅膀,Upper-right Wing,右上翅膀
bosskongdao78Jinglingwang1wp06,右下翅膀,Lower-right Wing,右下翅膀
bossrenjie81Huapo2awakenwp02,花瓣,Petal,花瓣
bossrenjie81Huapo2awakenwp03,花瓣,Petal,花瓣
bossrenjie81Huapo2awakenwp04,花瓣,Petal,花瓣
bossrenjie81Huapo2awakenwp05,花瓣,Petal,花瓣
bossrenjie81Huapo2awakenwp06,花瓣,Petal,花瓣
bossrenjie82Huoniao4awakenwp02,左羽毛,Left Feather,左羽毛
bossrenjie82Huoniao4awakenwp03,中羽毛,Mid Feather,中羽毛
bossrenjie82Huoniao4awakenwp04,右羽毛,Right Feather,右羽毛
bossrenjie82Huoniao4awakenwp05,皇冠,Crown,皇冠
bossrenjie83Amute3awakenwp02,脸,Face,臉
bossrenjie83Amute3awakenwp03,面具,Mask,面具
bossrenjie84Anpusha5awakenwp02,心,Heart,心
bossrenjie84Anpusha5awakenwp03,左翅膀,Left Wing,左翅膀
bossrenjie84Anpusha5awakenwp04,右翅膀,Right Wing,右翅膀
bossrenjie85Dujiaoshou1awakenwp02,光环,Aura,光環
bossrenjie85Dujiaoshou1awakenwp03,左翅膀,Left Wing,左翅膀
bossrenjie85Dujiaoshou1awakenwp04,右翅膀,Right Wing,右翅膀
bossrenjie86Landuo2wp02,光环,Aura,光環
bossrenjie86Landuo2wp03,左翅膀,Left Wing,左翅膀
bossrenjie86Landuo2wp04,右翅膀,Right Wing,右翅膀
bossrenjie86Landuo2wp05,泡泡,Bubble,泡泡
bossrenjie87Baonu4wp02,头盔,Helmet,頭盔
bossrenjie87Baonu4wp03,左侧骨节,Left Bone,左側骨節
bossrenjie87Baonu4wp04,左侧骨节,Left Bone,左側骨節
bossrenjie87Baonu4wp05,左侧骨节,Left Bone,左側骨節
bossrenjie87Baonu4wp06,左侧骨节,Left Bone,左側骨節
bossrenjie87Baonu4wp07,右侧骨节,Right Bone,右側骨節
bossrenjie87Baonu4wp08,右侧骨节,Right Bone,右側骨節
bossrenjie87Baonu4wp09,右侧骨节,Right Bone,右側骨節
bossrenjie87Baonu4wp10,右侧骨节,Right Bone,右側骨節
bossrenjie88Yafogemeng5wp02,头,Head,頭
bossrenjie88Yafogemeng5wp03,光环,Aura,光環
bossrenjie88Yafogemeng5wp04,左手,Left Hand,左手
bossrenjie88Yafogemeng5wp05,右手,Right Hand,右手
bossrenjie88Yafogemeng5wp06,左翅膀,Left Wing,左翅膀
bossrenjie88Yafogemeng5wp07,右翅膀,Right Wing,右翅膀
weitianshi1hide_aura,根据图形提示找到弱点,Find this shape on Fallen Angel.,根據圖形提示找到弱點
weitianshi1hide_lwing,根据图形提示找到弱点,Find this shape on Fallen Angel.,根據圖形提示找到弱點
weitianshi1hide_rwing,根据图形提示找到弱点,Find this shape on Fallen Angel.,根據圖形提示找到弱點
nvyao1hide_mask,根据图形提示找到弱点,Find this shape on Banshee.,根據圖形提示找到弱點
nvyao1hide_head,根据图形提示找到弱点,Find this shape on Banshee.,根據圖形提示找到弱點
nvyao1hide_lsoul,根据图形提示找到弱点,Find this shape on Banshee.,根據圖形提示找到弱點
nvyao1hide_rsoul,根据图形提示找到弱点,Find this shape on Banshee.,根據圖形提示找到弱點
luoxinfu1hide_leg1,疯狂的蜘蛛爪子…,Spider Claws moving wildly!,瘋狂的蜘蛛爪子…
luoxinfu1hide_leg2,疯狂的蜘蛛爪子…,Spider Claws moving wildly!,瘋狂的蜘蛛爪子…
luoxinfu1hide_leg3,疯狂的蜘蛛爪子…,Spider Claws moving wildly!,瘋狂的蜘蛛爪子…
luoxinfu1hide_leg4,疯狂的蜘蛛爪子…,Spider Claws moving wildly!,瘋狂的蜘蛛爪子…
luoxinfu1hide_leg5,疯狂的蜘蛛爪子…,Spider Claws moving wildly!,瘋狂的蜘蛛爪子…
luoxinfu1hide_leg6,疯狂的蜘蛛爪子…,Spider Claws moving wildly!,瘋狂的蜘蛛爪子…
piying1hide_lbody,根据图形提示找到弱点,Where is his secret?,根據圖形提示找到弱點
piying1hide_rbody,根据图形提示找到弱点,Where is his secret?,根據圖形提示找到弱點
piying1hide_head,根据图形提示找到弱点,Where is his secret?,根據圖形提示找到弱點
sheshou1hide_weapon,根据图形提示找到弱点,Find her weapon!,根據圖形提示找到弱點
sheshou1hide_head,根据图形提示找到弱点,Find this secret!,根據圖形提示找到弱點
yifanmumian1hide_pendant,一反木棉身上的秘密藏在哪呢？,What's the secret on Ittan Momen？,一反木棉身上的秘密藏在哪呢？
yifanmumian1hide_larm,根据图形提示找到弱点,Where is her secret!?,根據圖形提示找到弱點
yifanmumian1hide_rarm,根据图形提示找到弱点,Where is her secret!?,根據圖形提示找到弱點
longnv1hide_head,根据图形提示找到弱点,Find her secret from this shape.,根據圖形提示找到弱點
longnv1hide_lingyin1,龙女的灵力隐藏在哪里？,Where could be the secret of her?,龍女的靈力隱藏在哪裡？
